Created on 07-03-2018,http://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume From,Volume To
2018-05-10,BCHUSD,1647.38,1700,1563.05,1563.05,18.05,29595.28
2018-05-09,BCHUSD,1621.66,1707.27,1501,1647.38,18.04,28972.88
2018-05-08,BCHUSD,1666.33,1700,1576.28,1621.66,20.75,34043.36
2018-05-07,BCHUSD,1756.92,1766.35,1595,1666.33,28.32,46388.13
2018-05-06,BCHUSD,1748.54,1832.8,1650,1756.92,41.07,70897.02
2018-05-05,BCHUSD,1510.01,1749.44,1502.5,1748.54,55.17,90529.77
2018-05-04,BCHUSD,1503.94,1520,1460.02,1510.01,19.38,28862.13
2018-05-03,BCHUSD,1460.54,1546.9,1458.35,1503.94,44.09,66290.41
2018-05-02,BCHUSD,1375.96,1490,1340.3,1460.54,36.48,52415.13
2018-05-01,BCHUSD,1365,1399.11,1288,1375.96,22.76,30206.43
2018-04-30,BCHUSD,1431.33,1457.5,1365,1365,17.72,24848.48
2018-04-29,BCHUSD,1379.18,1459,1367.4,1431.33,29.84,42385.66
2018-04-28,BCHUSD,1330,1407.37,1330,1379.18,12.81,17597.16
2018-04-27,BCHUSD,1405,1422.07,1330,1330,36.03,49808.1
2018-04-26,BCHUSD,1266.32,1420,1260,1405,45.49,60901.02
2018-04-25,BCHUSD,1426.68,1451.34,1223.4,1266.32,137.63,180851.16
2018-04-24,BCHUSD,1448,1610.88,1406,1426.68,85.5,129685.4
2018-04-23,BCHUSD,1208.88,1457,1208.88,1448,83.71,116344.14
2018-04-22,BCHUSD,1150.67,1280.99,1100.74,1208.88,53.74,65123.67
2018-04-21,BCHUSD,1134.68,1196.72,1015.51,1150.67,78.12,86154.84
2018-04-20,BCHUSD,980,1175,948.24,1134.68,75.96,81732.62
2018-04-19,BCHUSD,894.2,988.89,886.55,980,35.08,33055.38
2018-04-18,BCHUSD,777,910.99,774.44,894.2,34.87,29804.91
2018-04-17,BCHUSD,772.62,793.72,759.61,777,10.15,7887.59
2018-04-16,BCHUSD,773.41,801.38,754.99,772.62,17.89,13832.54
2018-04-15,BCHUSD,744.28,793.1,741.44,773.41,3.83,2964.02
2018-04-14,BCHUSD,745.85,764.93,719.86,744.28,13.62,10155.01
2018-04-13,BCHUSD,733.75,800,719.47,745.85,28.24,21443.39
2018-04-12,BCHUSD,665,733.75,660.11,733.75,31.08,21597.96
2018-04-11,BCHUSD,650,665,647.79,665,9.46,6221.62
2018-04-10,BCHUSD,648.31,666.55,643.45,650,15.91,10366.38
2018-04-09,BCHUSD,675.15,708.08,646.61,648.31,15.04,9964.43
2018-04-08,BCHUSD,653,675.15,653,675.15,9.94,6649.3
2018-04-07,BCHUSD,635,667,630.06,653,14.36,9293.98
2018-04-06,BCHUSD,663.14,666.64,623.89,635,21.65,14024.83
2018-04-05,BCHUSD,683.1,696.31,645.2,663.14,19.19,12814.71
2018-04-04,BCHUSD,744.75,744.75,671.15,683.1,29.4,20479.2
2018-04-03,BCHUSD,683.13,1023,680.16,744.75,75.59,57128.74
2018-04-02,BCHUSD,670.92,730,670.92,683.13,18.59,12847.43
2018-04-01,BCHUSD,742.12,746.15,652.16,670.92,28.41,19636.91
2018-03-31,BCHUSD,746.66,781.2,710.33,742.12,26.05,18842.32
2018-03-30,BCHUSD,800.8,875.29,736.02,746.66,59.54,47101.09
2018-03-29,BCHUSD,907.7,908.38,763.43,800.8,56.99,46211.73
2018-03-28,BCHUSD,928.45,944.67,900,907.7,16.93,15715.7
2018-03-27,BCHUSD,963.01,1000,927,928.45,5.53,5282.95
2018-03-26,BCHUSD,1015.33,1025,934,963.01,12.37,12076.61
2018-03-25,BCHUSD,1025,1046.84,1012.42,1015.33,4.88,4990.77
2018-03-24,BCHUSD,1060.48,1071.87,1025,1025,17.53,18266.6
2018-03-23,BCHUSD,1037.32,1067.48,1010.13,1060.48,14.13,14738.08
2018-03-22,BCHUSD,1065.01,1099,1020.92,1037.32,32.02,34183.9
2018-03-21,BCHUSD,1101.72,1115,1045.63,1065.01,22.83,24616.59
2018-03-20,BCHUSD,1038.58,1115,1004.07,1101.72,25.03,26285.28
2018-03-19,BCHUSD,964.72,1100,953.06,1038.58,26.34,26359.33
2018-03-18,BCHUSD,994.1,1023.32,804,964.72,69.99,64834.14
2018-03-17,BCHUSD,1016.97,1072,976.66,994.1,17.64,18042.86
2018-03-16,BCHUSD,993.33,1093.11,947.67,1016.97,36.34,37139.03
2018-03-15,BCHUSD,998.88,1011.44,916.04,993.33,21.86,21485.92
2018-03-14,BCHUSD,1108.56,1147.46,976.31,998.88,29.57,31311.52
2018-03-13,BCHUSD,1101.1,1159.66,1053.55,1108.56,12.62,13889.51
2018-03-12,BCHUSD,1172.78,1185.06,1071.02,1101.1,30.6,34340.62
2018-03-11,BCHUSD,1066.69,1230,1047.06,1172.78,32.55,36625.23
2018-03-10,BCHUSD,1125,1156.96,1053.31,1066.69,16.26,17832.55
2018-03-09,BCHUSD,1101.91,1125,1006.77,1125,17.38,18074.84
2018-03-08,BCHUSD,1159.1,1190,1080.48,1101.91,6.95,7849.46
2018-03-07,BCHUSD,1238.52,1300,1045.96,1159.1,42.45,48910.19
2018-03-06,BCHUSD,1305.99,1306.69,1220,1238.52,19.21,24093.11
2018-03-05,BCHUSD,1300,1323.77,1288.89,1305.99,24.1,31385.92
2018-03-04,BCHUSD,1305,1307.74,1260.99,1300,12.06,15448.35
2018-03-03,BCHUSD,1310,1330,1290,1305,9.24,12057.68
2018-03-02,BCHUSD,1316.22,1339.74,1291.8,1310,16.0,21060.37
2018-03-01,BCHUSD,1255.19,1350.18,1255,1316.22,25.46,33335.6
2018-02-28,BCHUSD,1306.52,1325.23,1250,1255.19,20.34,26169.22
2018-02-27,BCHUSD,1282.61,1334.96,1270,1306.52,12.99,16925.97
2018-02-26,BCHUSD,1256.73,1310,1216.39,1282.61,29.21,37395.51
2018-02-25,BCHUSD,1262.7,1280,1234.55,1256.73,21.14,26381.38
2018-02-24,BCHUSD,1329.85,1348.56,1235,1262.7,18.31,23535.85
2018-02-23,BCHUSD,1278.2,1410,1250,1329.85,38.91,51726.85
2018-02-22,BCHUSD,1370,1395,1248,1278.2,30.24,40086.38
2018-02-21,BCHUSD,1480,1500,1355.62,1370,53.59,76145.43
2018-02-20,BCHUSD,1538.08,1580,1460,1480,38.38,58996.34
2018-02-19,BCHUSD,1570,1593.6,1519.93,1538.08,26.67,41517.91
2018-02-18,BCHUSD,1616,1690,1470.64,1570,62.6,99584.48
2018-02-17,BCHUSD,1570.2,1645,1570.2,1616,42.71,68825.38
2018-02-16,BCHUSD,1434.66,1610,1434.66,1570.2,57.74,88849.03
2018-02-15,BCHUSD,1422.7,1460,1377.6,1434.66,37.93,53891.69
2018-02-14,BCHUSD,1298.18,1430,1298.18,1422.7,54.92,75169.89
2018-02-13,BCHUSD,1348.17,1366.5,1275,1298.18,24.72,32514.29
2018-02-12,BCHUSD,1295.91,1356.64,1292.78,1348.17,25.21,33487.41
2018-02-11,BCHUSD,1319.75,1381.61,1275,1295.91,54.57,72298.34
2018-02-10,BCHUSD,1358,1437,1280,1319.75,59.8,81366.11
2018-02-09,BCHUSD,1348.05,1395.5,1269.05,1358,97.3,130617.75
2018-02-08,BCHUSD,1040,1409.91,1018.76,1348.05,168.04,212599.44
2018-02-07,BCHUSD,1025.29,1114.42,950.47,1040,71.67,74479.85
2018-02-06,BCHUSD,998.57,1070,803,1025.29,112.31,105999.8
2018-02-05,BCHUSD,1300,1329.7,938.15,998.57,113.45,126793.95
2018-02-04,BCHUSD,1399.99,1427.43,1260.66,1300,55.15,72266.54
2018-02-03,BCHUSD,1312.2,1456,1201,1399.99,57.19,79049.92
2018-02-02,BCHUSD,1348.19,1400,1010,1312.2,123.09,150075.89
2018-02-01,BCHUSD,1599.43,1633.04,1300,1348.19,87.58,127739.83
2018-01-31,BCHUSD,1593.01,1750,1510,1599.43,41.53,66756.22
2018-01-30,BCHUSD,1772,1800,1593.01,1593.01,54.14,92284.37
2018-01-29,BCHUSD,1804.72,1832,1735.85,1772,22.99,40692.34
2018-01-28,BCHUSD,1716,1832,1688.57,1804.72,44.41,78910.87
2018-01-27,BCHUSD,1684.62,1730.7,1638.81,1716,43.09,72313.8
2018-01-26,BCHUSD,1761.32,1781.6,1600,1684.62,53.52,89802.65
2018-01-25,BCHUSD,1784.19,1816.06,1720,1761.32,19.84,35005.55
2018-01-24,BCHUSD,1758.01,1850.95,1714.66,1784.19,31.89,56551.55
2018-01-23,BCHUSD,1965.01,1965.01,1745.53,1758.01,13.42,24086.45
2018-01-22,BCHUSD,1965.01,1965.01,1965.01,1965.01,0.0,0.0
2018-01-21,BCHUSD,2226,2230,1919.8,1965.01,17.0,35228.88
2018-01-20,BCHUSD,2000.14,2355,2000.14,2226,56.6,121387.5
2018-01-19,BCHUSD,2016,2135.84,1952.83,2000.14,46.04,94069.7
2018-01-18,BCHUSD,2004.51,2235,1985,2049.7,42.87,88872.79
2018-01-17,BCHUSD,2090,2500.1,1700,2108.43,111.61,228172.11
2018-01-16,BCHUSD,2705.5,2714.24,1781.12,2090,148.81,347342.87
2018-01-15,BCHUSD,2837.79,2861,2667.63,2705.5,62.33,170507.86
2018-01-14,BCHUSD,2892.82,2935,2750,2837.79,40.84,115660.77
2018-01-13,BCHUSD,2849,3070,2750,2892.82,76.62,225245.34
2018-01-12,BCHUSD,2761.39,2880.8,2722.1,2849,13.34,37263.92
2018-01-11,BCHUSD,3199.11,3200.25,2750,2761.39,90.15,261992.33
2018-01-10,BCHUSD,2640.9,3200.25,2616.04,3199.11,138.4,405467.53
2018-01-09,BCHUSD,2664.48,2700,2596,2640.9,59.0,157254.3
2018-01-08,BCHUSD,2662,2758.53,2450.01,2664.48,95.04,246076.62
2018-01-07,BCHUSD,2642.36,2865,2600,2662,75.62,208621.74
2018-01-06,BCHUSD,2549.92,2725,2400,2642.36,69.85,180625.27
2018-01-05,BCHUSD,2580,2719.82,2500,2549.92,90.85,234430.47
2018-01-04,BCHUSD,2787.7,2787.7,2565.65,2580,97.69,256530.24
2018-01-03,BCHUSD,2753.73,2950,2652,2787.7,49.88,138707.8
2018-01-02,BCHUSD,2547.17,2880,2510,2753.73,86.69,234836.17
2018-01-01,BCHUSD,2601.12,2648.07,2500,2547.17,38.35,98428.89
2017-12-31,BCHUSD,2476.37,2700,2454.62,2601.12,52.42,133930.84
2017-12-30,BCHUSD,2820,2836,2383.33,2476.37,45.29,114873.51
2017-12-29,BCHUSD,2630.33,3009,2503,2820,78.68,218764.06
2017-12-28,BCHUSD,2934.8,2978.4,2551,2630.33,69.18,186056.17
2017-12-27,BCHUSD,3080,3096.68,2770,2934.8,52.63,153896.43
2017-12-26,BCHUSD,3000,3117.9,2950,3080,83.63,251439.52
2017-12-25,BCHUSD,3197,3197,2958,3000,56.39,172767.44
2017-12-24,BCHUSD,3305.16,3400,2756.86,3197,153.37,469275.92
2017-12-23,BCHUSD,2809,3700,2720,3305.16,232.43,762875.73
2017-12-22,BCHUSD,3260.49,3358.48,2177.7,2809,440.76,1195304.79
2017-12-21,BCHUSD,4019,4019.9,3050.94,3260.49,313.2,1099351.75
2017-12-20,BCHUSD,2907.25,4675,2907.25,4019,765.56,2859427.46
2017-12-19,BCHUSD,2209.68,3000,2170.6,2907.25,388.6,999660.22
2017-12-18,BCHUSD,1839.4,2377.19,1803.73,2209.68,227.34,483802.45
2017-12-17,BCHUSD,1777,1880,1774.05,1839.4,85.04,155580.78
2017-12-16,BCHUSD,1808.06,1855,1750,1777,71.04,127546.61
2017-12-15,BCHUSD,1970,1974.33,1650,1808.06,121.6,212131.25
2017-12-14,BCHUSD,1619.5,2054,1594.51,1970,346.91,650331.08
2017-12-13,BCHUSD,1555.72,1659.21,1496.57,1619.5,121.99,195818.99
2017-12-12,BCHUSD,1415,1620,1401.39,1555.72,139.93,209919.24
2017-12-11,BCHUSD,1365.22,1450,1329.73,1415,78.82,110455.63
2017-12-10,BCHUSD,1448.28,1510,1320,1365.22,150.23,213123.53
2017-12-09,BCHUSD,1414,1514.77,1372.27,1448.28,71.66,103145.99
2017-12-08,BCHUSD,1280.99,1699,1200.98,1414,234.83,354391.58
2017-12-07,BCHUSD,1440.89,1450,1280.99,1280.99,118.64,160722.54
2017-12-06,BCHUSD,1489,1538.59,1390,1440.89,105.92,154397.71
2017-12-05,BCHUSD,1552.25,1578.57,1460,1489,68.87,104957.86
2017-12-04,BCHUSD,1535.89,1571.07,1503,1552.25,40.47,61982.32
2017-12-03,BCHUSD,1425,1620,1418.8,1535.89,174.47,268335.05
2017-12-02,BCHUSD,1414.55,1456,1398,1425,45.5,64853.55
2017-12-01,BCHUSD,1367,1462.87,1300,1414.55,76.24,106852.54
2017-11-30,BCHUSD,1372,1448.94,1200.98,1367,107.53,142838.35
2017-11-29,BCHUSD,1535.94,1640,1370,1372,161.57,248004.14
2017-11-28,BCHUSD,1641.62,1641.62,1527,1535.94,99.48,156245.36
2017-11-27,BCHUSD,1685,1698,1580.73,1641.62,53.45,87091.04
2017-11-26,BCHUSD,1556.79,1700,1540,1685,106.73,172205.45
2017-11-25,BCHUSD,1630.98,1640,1535,1556.79,66.56,105132.64
2017-11-24,BCHUSD,1649,1734.16,1510,1630.98,99.8,164560.27
2017-11-23,BCHUSD,1292,1650.18,1271.35,1649,248.6,374775.52
2017-11-22,BCHUSD,1199,1340.39,1180,1292,115.17,146540.56
2017-11-21,BCHUSD,1213,1220.05,1150,1199,38.22,45458.51
2017-11-20,BCHUSD,1177.78,1215,1158.26,1213,58.43,69518.58
2017-11-19,BCHUSD,1242.51,1252.32,1140,1177.78,70.16,83147.51
2017-11-18,BCHUSD,1179.24,1365,1179.24,1242.51,184.77,233687.73
2017-11-17,BCHUSD,900,1196,850,1179.24,271.09,297017.66
2017-11-16,BCHUSD,1196.87,1200,850,900,297.93,309629.5
2017-11-15,BCHUSD,1295,1329.75,1170,1196.87,170.22,211726.27
2017-11-14,BCHUSD,1382.5,1394.25,1210,1295,181.75,239430.07
2017-11-13,BCHUSD,1419.59,1505.15,1047.15,1382.5,830.95,1080639.64
2017-11-12,BCHUSD,1347,2896.96,1203,1419.59,1756.26,3075229.15
2017-11-11,BCHUSD,1010.86,1518.1,895,1347,746.86,929258.8
2017-11-10,BCHUSD,668,1050,644.6,1010.86,635.61,571232.22
2017-11-09,BCHUSD,600,669.99,585,668,55.5,34867.95
2017-11-08,BCHUSD,599,634,545,600,94.1,57506.91
2017-11-07,BCHUSD,607.28,621.5,590,599,18.07,10986.41
2017-11-06,BCHUSD,616.83,648.19,588.14,607.28,75.22,46670.35
2017-11-05,BCHUSD,605.94,632.64,566,616.83,47.11,28070.67
2017-11-04,BCHUSD,633.3,633.3,576,605.94,32.02,19370.69
2017-11-03,BCHUSD,558.4,674.35,552.81,633.3,148.26,95163.7
2017-11-02,BCHUSD,533.3,575,494.49,558.4,151.61,83063.34
2017-11-01,BCHUSD,431.3,539.99,422,533.3,86.6,42836.11
2017-10-31,BCHUSD,438.48,450.62,420.35,431.3,96.59,42244.93
2017-10-30,BCHUSD,460,461,434,438.48,79.2,35662.4
2017-10-29,BCHUSD,361,361,361,361,0.0,0.0
2017-10-28,BCHUSD,361,361,361,361,0.0,0.0
2017-10-27,BCHUSD,361,361,361,361,0.0,0.0
2017-10-26,BCHUSD,361,361,361,361,0.0,0.0
2017-10-25,BCHUSD,361,361,361,361,0.0,0.0
2017-10-24,BCHUSD,361,361,361,361,0.0,0.0
2017-10-23,BCHUSD,361,361,361,361,0.0,0.0
2017-10-22,BCHUSD,361,361,361,361,0.0,0.0
2017-10-21,BCHUSD,361,361,361,361,0.0,0.0
2017-10-20,BCHUSD,361,361,361,361,0.0,0.0
2017-10-19,BCHUSD,361,361,361,361,0.0,0.0
2017-10-18,BCHUSD,361,361,361,361,0.0,0.0
2017-10-17,BCHUSD,361,361,361,361,0.0,0.0
2017-10-16,BCHUSD,361,361,361,361,0.0,0.0
2017-10-15,BCHUSD,361,361,361,361,0.0,0.0
2017-10-14,BCHUSD,361,361,361,361,0.0,0.0
2017-10-13,BCHUSD,361,361,361,361,0.0,0.0
2017-10-12,BCHUSD,361,361,361,361,0.0,0.0
2017-10-11,BCHUSD,361,361,361,361,0.0,0.0
2017-10-10,BCHUSD,361,361,361,361,0.0,0.0
2017-10-09,BCHUSD,361,361,361,361,0.0,0.0
2017-10-08,BCHUSD,361,361,361,361,0.0,0.0
2017-10-07,BCHUSD,361,361,361,361,0.0,0.0
2017-10-06,BCHUSD,361,361,361,361,0.0,0.0
2017-10-05,BCHUSD,372.99,380.3,356,361,1.49,556.03
2017-10-04,BCHUSD,405.57,409.86,355,372.99,23.48,9063.36
2017-10-03,BCHUSD,428.74,428.74,400,405.57,7.22,2911.16
2017-10-02,BCHUSD,420,445,400,428.74,16.51,6988.87
2017-10-01,BCHUSD,452.99,452.99,416.13,420,9.02,3849.49
2017-09-30,BCHUSD,444,455.12,425.5,452.99,10.95,4822.43
2017-09-29,BCHUSD,457,457,436,444,3.8,1685.59
2017-09-28,BCHUSD,462.1,477.7,447.67,457,11.26,5170.7
2017-09-27,BCHUSD,448,462.1,440.61,462.1,20.15,9088.28
2017-09-26,BCHUSD,454.52,464.25,447.62,448,6.59,2973.76
2017-09-25,BCHUSD,426,455.56,425.5,454.52,20.06,8777.61
2017-09-24,BCHUSD,433,437.36,421,426,2.95,1257.26
2017-09-23,BCHUSD,425,450.1,415,433,22.17,9755.5
2017-09-22,BCHUSD,430,450.61,416,425,12.98,5569.11
2017-09-21,BCHUSD,503.45,507,428.74,430,23.03,10759.03
2017-09-20,BCHUSD,544.38,544.38,488,503.45,13.85,7051.96
2017-09-19,BCHUSD,489.5,545.3,467.05,544.38,21.93,11076.76
2017-09-18,BCHUSD,459,500,451.5,489.5,16.97,8161.31
2017-09-17,BCHUSD,464.27,475,420.67,459,8.79,3966.04
2017-09-16,BCHUSD,454.85,493,428.74,464.27,15.54,7185.94
2017-09-15,BCHUSD,420,496,295.1,454.85,134.19,55079.75
2017-09-14,BCHUSD,544.39,544.39,420,420,31.47,14779.82
2017-09-13,BCHUSD,565.63,571.85,490.08,544.39,38.94,20202.32
2017-09-12,BCHUSD,595.38,595.38,555.38,565.63,11.63,6756.88
2017-09-11,BCHUSD,590,611,581.38,595.38,2.26,1351.57
2017-09-10,BCHUSD,622.9,622.9,565.37,590,36.71,21675.48
2017-09-09,BCHUSD,643.44,652,612,622.9,7.23,4549.93
2017-09-08,BCHUSD,683.38,720.46,611,643.44,64.86,43740.05
2017-09-07,BCHUSD,656,750,638,683.38,94.1,65561.12
2017-09-06,BCHUSD,581,669.9,556,656,85.77,54609.02
2017-09-05,BCHUSD,553.12,583,507.78,581,30.36,16430.55
2017-09-04,BCHUSD,609,620,515.38,553.12,38.78,21365.95
2017-09-03,BCHUSD,572.83,625.16,572.83,609,20.09,12183.28
2017-09-02,BCHUSD,634.38,647,570,572.83,31.04,18647.58
2017-09-01,BCHUSD,590.07,649.9,580,634.38,55.51,34545.33
2017-08-31,BCHUSD,572.16,600,562,590.07,40.78,24036.94
2017-08-30,BCHUSD,524,605.1,516,572.16,57.73,32243.24
2017-08-29,BCHUSD,590.1,604.61,506,524,50.71,28378.49
2017-08-28,BCHUSD,615.35,622,590.1,590.1,26.51,15970.29
2017-08-27,BCHUSD,619,645,583,615.35,73.79,45046.74
2017-08-26,BCHUSD,626,630,606,619,21.99,13609.91
2017-08-25,BCHUSD,625,654,615,626,42.21,26573.75
2017-08-24,BCHUSD,673,690,600,625,97.54,62333.62
2017-08-23,BCHUSD,675,678,660,673,23.42,15651.5
2017-08-22,BCHUSD,665.81,665.81,665.81,665.81,0.0,0.0
2017-08-21,BCHUSD,741.56,773.24,6.6e-05,665.81,179.05,103411.8
2017-08-20,BCHUSD,717.27,845,680,741.56,183.28,139680.31
2017-08-19,BCHUSD,672.7,959,600,717.27,515.87,409910.46
2017-08-18,BCHUSD,402.81,792.93,402.81,672.7,558.92,331645.91
2017-08-17,BCHUSD,296,402.81,290,402.81,361.97,124943.33
2017-08-16,BCHUSD,295.18,311,280,296,47.08,13626.84
2017-08-15,BCHUSD,289,295.52,284.57,295.18,42.42,12381.57
2017-08-14,BCHUSD,297,325,255,289,92.68,27821.87
2017-08-13,BCHUSD,312,329.38,201,297,188.71,52901.12
2017-08-12,BCHUSD,326,337,310,312,59.68,19538.9
2017-08-11,BCHUSD,286,342.69,270,326,151.49,48097.66
2017-08-10,BCHUSD,300.2,313.11,277,286,98.13,28827.22
2017-08-09,BCHUSD,349.98,350,300.5,303.27,122.33,40119.49
2017-08-08,BCHUSD,332,389,317.79,349.98,235.03,81521.01
2017-08-07,BCHUSD,200,415,200,332,484.17,148357.97
2017-08-06,BCHUSD,206.1,212.05,187,200,85.74,16956.13
2017-08-05,BCHUSD,220,260,180.2,206.1,158.17,34113.75
2017-08-04,BCHUSD,368,400,211,230,409.86,117646.96
2017-08-03,BCHUSD,840,989,310,368,215.49,127155.31
2017-08-02,BCHUSD,400,1300,382,840,301.05,244390.65
2017-08-01,BCHUSD,437,500,306,400,70.85,28715.86
